Date,SP500,VIX,ret
2019-04-03,2873.39990234375,13.74,0.214607242008924
2019-04-04,2879.389892578125,13.58,0.2082465242994047
2019-04-05,2892.739990234375,12.82,0.462571762309949
2019-04-08,2895.77001953125,13.18,0.1046911750523627
2019-04-09,2878.199951171875,14.28,-0.6085976435669771
2019-04-10,2888.2099609375,13.3,0.34718377544997736
2019-04-11,2888.320068359375,13.02,0.003812234034228368
2019-04-12,2907.409912109375,12.01,0.6587578389545712
2019-04-15,2905.580078125,12.32,-0.0629567244356366
2019-04-16,2907.06005859375,12.18,0.05092283251393326
2019-04-17,2900.449951171875,12.6,-0.22764008207385444
2019-04-18,2905.030029296875,12.09,0.15778468242499954
2019-04-22,2907.969970703125,12.42,0.10115058169324342
2019-04-23,2933.679931640625,12.28,0.880235117499506
2019-04-24,2927.25,13.14,-0.21941686030357843
2019-04-25,2926.169921875,13.25,-0.03690417402726354
2019-04-26,2939.8798828125,12.73,0.46743503233042105
2019-04-29,2943.030029296875,13.11,0.10709485042346145
2019-04-30,2945.830078125,13.12,0.09509646987915232
2019-05-01,2923.72998046875,14.8,-0.7530445850291834
2019-05-02,2917.52001953125,14.42,-0.2126244648682274
2019-05-03,2945.639892578125,12.87,0.9592127478916801
2019-05-06,2932.469970703125,15.44,-0.4481013189072236
2019-05-07,2884.050048828125,19.32,-1.6649488088905429
2019-05-08,2879.419921875,19.4,-0.16067153894203656
2019-05-09,2870.719970703125,19.1,-0.30259986619283197
2019-05-10,2881.39990234375,16.04,0.3713394069919218
2019-05-13,2811.8701171875,20.55,-2.4426469138497886
2019-05-14,2834.409912109375,18.06,0.7983987523216385
2019-05-15,2850.9599609375,16.44,0.5821994327722457
2019-05-16,2876.320068359375,15.29,0.8855957116499447
2019-05-17,2859.530029296875,15.96,-0.585443717404388
2019-05-20,2840.22998046875,16.31,-0.677225797540526
2019-05-21,2864.360107421875,14.95,0.8459949093190922
2019-05-22,2856.27001953125,14.75,-0.28283923638996455
2019-05-23,2822.239990234375,16.92,-1.1985692241282209
2019-05-24,2826.06005859375,15.85,0.13526437720372542
2019-05-28,2802.389892578125,17.5,-0.8410950000260264
2019-05-29,2783.02001953125,17.9,-0.693591016723083
2019-05-30,2788.860107421875,17.3,0.2096272674997124
2019-05-31,2752.06005859375,18.71,-1.3283205250453456
2019-06-03,2744.449951171875,18.86,-0.2769070654307981
2019-06-04,2803.27001953125,16.97,2.1205927081077824
2019-06-05,2826.14990234375,16.09,0.8128726978813283
2019-06-06,2843.489990234375,15.93,0.611684067600482
2019-06-07,2873.340087890625,16.3,1.0442979247259565
2019-06-10,2886.72998046875,15.94,0.46492200747660917
2019-06-11,2885.719970703125,15.99,-0.03499414579515303
2019-06-12,2879.840087890625,15.91,-0.20396578272370292
2019-06-13,2891.639892578125,15.82,0.40890105028497103
2019-06-14,2886.97998046875,15.28,-0.16128117861526903
2019-06-17,2889.669921875,15.35,0.09313154323526973
2019-06-18,2917.75,15.15,0.9670489592970455
2019-06-19,2926.4599609375,14.33,0.29807167930240297
2019-06-20,2954.179931640625,14.75,0.9427605335873501
2019-06-21,2950.4599609375,15.4,-0.1260016279728049
2019-06-24,2945.35009765625,15.26,-0.17333884605870153
2019-06-25,2917.3798828125,16.28,-0.954177564038794
2019-06-26,2913.780029296875,16.21,-0.12346956788036323
2019-06-27,2924.919921875,15.82,0.3815885792590734
2019-06-28,2941.760009765625,15.08,0.5740941840599589
2019-07-01,2964.330078125,14.06,0.7643018610953511
2019-07-02,2973.010009765625,12.93,0.2923847276989022
2019-07-03,2995.820068359375,12.57,0.7643095660683663
2019-07-05,2990.409912109375,13.28,-0.18075342045484888
2019-07-08,2975.949951171875,13.96,-0.48471730101233845
2019-07-09,2979.6298828125,14.09,0.12357930584538934
2019-07-10,2993.070068359375,13.03,0.45005469360823724
2019-07-11,2999.909912109375,12.93,0.2282619578949152
2019-07-12,3013.77001953125,12.39,0.46095343020660096
2019-07-15,3014.300048828125,12.68,0.017585372838446744
2019-07-16,3004.0400390625,12.86,-0.340958455501017
2019-07-17,2984.419921875,13.97,-0.6552665466093899
2019-07-18,2995.110107421875,13.53,0.35755977088189894
2019-07-19,2976.610107421875,14.45,-0.6195889464843951
2019-07-22,2985.030029296875,13.53,0.2824701686249931
2019-07-23,3005.469970703125,12.61,0.6824145139276538
2019-07-24,3019.56005859375,12.07,0.46771928134763385
2019-07-25,3003.669921875,12.74,-0.5276296483600618
2019-07-26,3025.860107421875,12.16,0.7360535770782661
2019-07-29,3020.969970703125,12.83,-0.16174219290565617
2019-07-30,3013.179931640625,13.94,-0.25819853720445707
2019-07-31,2980.3798828125,16.12,-1.0945206952139408
2019-08-01,2953.56005859375,17.87,-0.9039527568805994
2019-08-02,2932.050048828125,17.61,-0.7309388539565198
2019-08-05,2844.739990234375,24.59,-3.0230182169694864
2019-08-06,2881.77001953125,20.17,1.2933023911166686
2019-08-07,2883.97998046875,19.49,0.07665823338589561
2019-08-08,2938.090087890625,16.91,1.8588462466865074
2019-08-09,2918.64990234375,17.97,-0.6638593133657444
2019-08-12,2882.699951171875,21.09,-1.2393809115915033
2019-08-13,2926.320068359375,17.52,1.5018346267301474
2019-08-14,2840.60009765625,22.1,-2.973035245453559
2019-08-15,2847.60009765625,21.18,0.24612366981804357
2019-08-16,2888.679931640625,18.47,1.4323058172244885
2019-08-19,2923.64990234375,16.88,1.2033175564397425
2019-08-20,2900.510009765625,17.5,-0.7946215312115257
2019-08-21,2924.429931640625,15.8,0.8212979557352895
2019-08-22,2922.949951171875,16.68,-0.05062029592783901
2019-08-23,2847.110107421875,19.87,-2.6288881122837893
2019-08-26,2878.3798828125,19.32,1.0923112730798046
2019-08-27,2869.159912109375,20.31,-0.3208321800556746
2019-08-28,2887.93994140625,19.35,0.652415153056296
2019-08-29,2924.580078125,17.88,1.260748244109422
2019-08-30,2926.4599609375,18.98,0.06425807598766653
2019-09-03,2906.27001953125,19.66,-0.6923009332685304
2019-09-04,2937.780029296875,17.33,1.0783725278421308
2019-09-05,2976.0,16.27,1.2925912921759597
2019-09-06,2978.7099609375,15.0,0.09101908043769313
2019-09-09,2978.429931640625,15.27,-0.009401467889968984
2019-09-10,2979.389892578125,15.2,0.032225242593053594
2019-09-11,3000.929931640625,14.61,0.7203672326387078
2019-09-12,3009.570068359375,14.22,0.2875016278233389
2019-09-13,3007.389892578125,13.74,-0.07246768769650913
2019-09-16,2997.9599609375,14.67,-0.31405129163566414
2019-09-17,3005.699951171875,14.44,0.2578425372462334
2019-09-18,3006.72998046875,13.95,0.0342633284267535
2019-09-19,3006.7900390625,14.05,0.0019974521929810862
2019-09-20,2992.070068359375,15.32,-0.4907599104880589
2019-09-23,2991.780029296875,14.91,-0.009694061782816732
2019-09-24,2966.60009765625,17.05,-0.8451988963551926
2019-09-25,2984.8701171875,15.96,0.6139685241963733
2019-09-26,2977.6201171875,16.07,-0.24318710096125074
2019-09-27,2961.7900390625,17.22,-0.5330534579129242
2019-09-30,2976.739990234375,16.24,0.5034910215249155
2019-10-01,2940.25,18.56,-1.233412694541336
2019-10-02,2887.610107421875,20.56,-1.8065404187643352
2019-10-03,2910.6298828125,19.12,0.7940304773866202
2019-10-04,2952.010009765625,17.04,1.4116785239259855
2019-10-07,2938.7900390625,17.86,-0.4488352273681606
2019-10-08,2893.06005859375,20.28,-1.5683159552110304
2019-10-09,2919.39990234375,18.64,0.9063296514845831
2019-10-10,2938.1298828125,17.57,0.6395202411782819
2019-10-11,2970.27001953125,15.58,1.0879579673789053
2019-10-14,2966.14990234375,14.57,-0.13880816732187995
2019-10-15,2995.679931640625,13.54,0.9906445376488549
2019-10-16,2989.68994140625,13.68,-0.20015445531935683
2019-10-17,2997.949951171875,13.79,0.2759021969774622
2019-10-18,2986.199951171875,14.25,-0.3927045709799515
2019-10-21,3006.719970703125,14.0,0.6848114105334702
2019-10-22,2995.989990234375,14.46,-0.35750492583765947
2019-10-23,3004.52001953125,14.01,0.2843103345830045
2019-10-24,3010.2900390625,13.71,0.19186046591705974
2019-10-25,3022.550048828125,12.65,0.4064429510655998
2019-10-28,3039.419921875,13.11,0.5565819916117931
2019-10-29,3036.889892578125,13.2,-0.08327519564801378
2019-10-30,3046.77001953125,12.33,0.32480894008575234
2019-10-31,3037.56005859375,13.22,-0.3027438634539692
2019-11-01,3066.909912109375,12.3,0.9615930559647268
2019-11-04,3078.27001953125,12.83,0.3697245805312832
2019-11-05,3074.6201171875,13.1,-0.11864027118200227
2019-11-06,3076.780029296875,12.62,0.07022505922886779
2019-11-07,3085.179931640625,12.73,0.27263752442809874
2019-11-08,3093.080078125,12.07,0.25574031451167656
2019-11-11,3087.010009765625,12.69,-0.19643954133385932
2019-11-12,3091.840087890625,12.68,0.15634233012633558
2019-11-13,3094.0400390625,13.0,0.07112815701173503
2019-11-14,3096.6298828125,13.05,0.08366926144560694
2019-11-15,3120.4599609375,12.05,0.76660287779724
2019-11-18,3122.030029296875,12.46,0.05030263228107401
2019-11-19,3120.179931640625,12.86,-0.05927700996934959
2019-11-20,3108.4599609375,12.78,-0.3763256420940664
2019-11-21,3103.5400390625,13.13,-0.1584006086188694
2019-11-22,3110.2900390625,12.34,0.21725739423761325
2019-11-25,3133.639892578125,11.87,0.7479251887467342
2019-11-26,3140.52001953125,11.54,0.21931636449394887
2019-11-27,3153.6298828125,11.75,0.416573562529976
2019-11-29,3140.97998046875,12.62,-0.40192862299885945
2019-12-02,3113.8701171875,14.91,-0.8668483693965001
2019-12-03,3093.199951171875,15.96,-0.666022525804344
2019-12-04,3112.760009765625,14.8,0.6303657608770052
2019-12-05,3117.429931640625,14.52,0.14991269266300122
2019-12-06,3145.909912109375,13.62,0.9094246030425523
2019-12-09,3135.9599609375,15.86,-0.3167833684475596
2019-12-10,3132.52001953125,15.68,-0.10975361689826713
2019-12-11,3141.6298828125,14.99,0.29039375293500314
2019-12-12,3168.570068359375,13.94,0.853866737555542
2019-12-13,3168.800048828125,12.63,0.007257915021519068
2019-12-16,3191.449951171875,12.14,0.7122360942542372
2019-12-17,3192.52001953125,12.29,0.033523602846052825
2019-12-18,3191.139892578125,12.58,-0.043239364052283236
2019-12-19,3205.3701171875,12.5,0.44493788218655794
2019-12-20,3221.219970703125,12.51,0.4932595804334028
2019-12-23,3224.010009765625,12.61,0.08657687142985537
2019-12-24,3223.3798828125,12.67,-0.01954673024684439
2019-12-26,3239.909912109375,12.65,0.5115062410053994
2019-12-27,3240.02001953125,13.43,0.0033984139657050605
2019-12-30,3221.2900390625,14.82,-0.5797596079348821
2019-12-31,3230.780029296875,13.78,0.29416906441905866
2020-01-02,3257.85009765625,12.47,0.8343895362315834
2020-01-03,3234.85009765625,14.02,-0.7084909364953873
2020-01-06,3246.280029296875,13.85,0.3527145194272663
2020-01-07,3237.179931640625,13.79,-0.2807175084594604
2020-01-08,3253.050048828125,13.45,0.4890473485641422
2020-01-09,3274.699951171875,12.54,0.6633214116906316
2020-01-10,3265.35009765625,12.56,-0.2859262487506342
2020-01-13,3288.1298828125,12.32,0.6951994045934384
2020-01-14,3283.14990234375,12.39,-0.1515680836895683
2020-01-15,3289.2900390625,12.42,0.1868450243687647
2020-01-16,3316.81005859375,12.32,0.8331747422232638
2020-01-17,3329.6201171875,12.1,0.38547232474837045
2020-01-21,3320.7900390625,12.85,-0.2655500369584729
2020-01-22,3321.75,12.91,0.02890342966814785
2020-01-23,3325.5400390625,12.98,0.11403261933580211
2020-01-24,3295.469970703125,14.56,-0.908328942619363
2020-01-27,3243.6298828125,18.23,-1.5855752356843666
2020-01-28,3276.239990234375,16.28,1.000338350035257
2020-01-29,3273.39990234375,16.39,-0.08672501435853519
2020-01-30,3283.659912109375,15.49,0.31294569302104946
2020-01-31,3225.52001953125,18.84,-1.7864443571362187
2020-02-03,3248.919921875,17.97,0.722842576123206
2020-02-04,3297.590087890625,16.05,1.4869315917506398
2020-02-05,3334.68994140625,15.15,1.1187778658973357
2020-02-06,3345.780029296875,14.96,0.33201550570023386
2020-02-07,3327.7099609375,15.47,-0.5415491009459927
2020-02-10,3352.090087890625,15.04,0.7299690120573743
2020-02-11,3357.75,15.18,0.1687048686003223
2020-02-12,3379.449951171875,13.74,0.6441853105203066
2020-02-13,3373.93994140625,14.15,-0.16317763599893453
2020-02-14,3380.159912109375,13.68,0.18418360984853166
2020-02-18,3370.2900390625,14.83,-0.2924213986148061
2020-02-19,3386.14990234375,14.38,0.4694748284284955
2020-02-20,3373.22998046875,15.56,-0.38228174279968385
2020-02-21,3337.75,17.08,-1.0573809232820253
2020-02-24,3225.889892578125,25.03,-3.4088079420440565
2020-02-25,3128.2099609375,27.85,-3.074790437535313
2020-02-26,3116.389892578125,27.56,-0.3785697323529291
2020-02-27,2978.760009765625,39.16,-4.5168136352262245
2020-02-28,2954.219970703125,40.11,-0.8272463109652683
2020-03-02,3090.22998046875,33.42,4.501086876941329
2020-03-03,3003.3701171875,36.82,-2.851048492291497
2020-03-04,3130.1201171875,31.99,4.133634936063402
2020-03-05,3023.93994140625,39.62,-3.451078243998218
2020-03-06,2972.3701171875,41.94,-1.7200943652385448
2020-03-09,2746.56005859375,54.46,-7.901041294037192
2020-03-10,2882.22998046875,47.3,4.821505242585911
2020-03-11,2741.3798828125,53.9,-5.010289280860558
2020-03-12,2480.639892578125,75.47,-9.994485240247286
2020-03-13,2711.02001953125,57.83,8.880840694923542
2020-03-16,2386.1298828125,82.69,-12.765219747281709
2020-03-17,2529.18994140625,75.91,5.822631263569189
2020-03-18,2398.10009765625,76.45,-5.322227233208032
2020-03-19,2409.389892578125,72.0,0.46967609704013924
2020-03-20,2304.919921875,66.04,-4.432762405336721
2020-03-23,2237.39990234375,61.59,-2.973150100957689
2020-03-24,2447.330078125,61.67,8.968323251796306
2020-03-25,2475.56005859375,63.95,1.14689904208225
2020-03-26,2630.070068359375,61.0,6.054383107424677
2020-03-27,2541.469970703125,65.54,-3.4267845541626762
2020-03-30,2626.64990234375,57.08,3.2966590569975196
2020-03-31,2584.590087890625,53.54,-1.614231078841577
2020-04-01,2470.5,57.06,-4.514636273278683
2020-04-02,2526.89990234375,50.91,2.257265705696021
2020-04-03,2488.64990234375,46.8,-1.5252860825945014
2020-04-06,2663.679931640625,45.24,6.796824414483105
2020-04-07,2659.409912109375,46.7,-0.16043390483631015
2020-04-08,2749.97998046875,43.35,3.3489371191285144
2020-04-09,2789.820068359375,41.67,1.4383470303699575
2020-04-13,2761.6298828125,41.17,-1.0156059444677012
2020-04-14,2846.06005859375,37.76,3.011455957230691
2020-04-15,2783.360107421875,40.84,-2.2276732672368738
2020-04-16,2799.550048828125,40.11,0.5799837839541411
2020-04-17,2874.56005859375,38.15,2.6440932021320585
2020-04-20,2823.159912109375,43.83,-1.8042845615347858
2020-04-21,2736.56005859375,45.41,-3.1155115236330744
2020-04-22,2799.31005859375,41.98,2.2671300582136844
2020-04-23,2797.800048828125,41.38,-0.05395676601960275
2020-04-24,2836.739990234375,35.93,1.3822090566839584
2020-04-27,2878.47998046875,33.29,1.4606868181735955
2020-04-28,2863.389892578125,33.57,-0.5256170190484077
2020-04-29,2939.510009765625,31.23,2.623670404507372
2020-04-30,2912.429931640625,34.15,-0.9255143319054859
2020-05-01,2830.7099609375,37.19,-2.846021101477625
2020-05-04,2842.739990234375,35.97,0.42408225788497234
2020-05-05,2868.43994140625,33.61,0.8999935197779863
2020-05-06,2848.419921875,34.12,-0.700388039904265
2020-05-07,2881.18994140625,31.44,1.14389557548904
2020-05-08,2929.800048828125,27.98,1.6730795065226012
2020-05-11,2930.18994140625,27.57,0.013306936679136072
2020-05-12,2870.1201171875,33.04,-2.0713365772047965
2020-05-13,2820.0,35.28,-1.761699662428029
2020-05-14,2852.5,32.61,1.1458917804072044
2020-05-15,2863.699951171875,31.89,0.3918675203722799
2020-05-18,2953.909912109375,29.3,3.1015208770073244
2020-05-19,2922.93994140625,30.53,-1.0539747711598935
2020-05-20,2971.610107421875,27.99,1.6513990613415075
2020-05-21,2948.510009765625,29.53,-0.7803968309953113
2020-05-22,2955.449951171875,28.16,0.2350945686812267
2020-05-26,2991.77001953125,28.01,1.2214285021459936
2020-05-27,3036.1298828125,27.62,1.4718447490315256
2020-05-28,3029.72998046875,28.59,-0.21101393249196576
2020-05-29,3044.31005859375,27.51,0.48007935523077805
2020-06-01,3055.72998046875,28.23,0.3744216478363427
2020-06-02,3080.820068359375,26.84,0.8177307282400292
2020-06-03,3122.8701171875,25.66,1.3556670812562288
2020-06-04,3112.35009765625,25.81,-0.3374389083608875
2020-06-05,3193.929931640625,24.52,2.587401282163704
2020-06-08,3232.389892578125,25.81,1.196965640580494
2020-06-09,3207.179931640625,27.57,-0.7829743419721424
2020-06-10,3190.139892578125,27.57,-0.532725573518178
2020-06-11,3002.10009765625,40.79,-6.0752692996288715
2020-06-12,3041.31005859375,36.09,1.2976286605210774
2020-06-15,3066.590087890625,34.4,0.8277860818175498
2020-06-16,3124.739990234375,33.67,1.8784852866710722
2020-06-17,3113.489990234375,33.47,-0.36067962326296055
2020-06-18,3115.340087890625,32.94,0.059404340380275755
2020-06-19,3097.739990234375,35.12,-0.5665513565674019
2020-06-22,3117.860107421875,31.77,0.6474093296658268
2020-06-23,3131.2900390625,31.37,0.4298169191484291
2020-06-24,3050.330078125,33.84,-2.619526559566232
2020-06-25,3083.760009765625,32.22,1.0899827728216849
2020-06-26,3009.050048828125,34.73,-2.4525204274830514
2020-06-29,3053.239990234375,31.78,1.457888811353314
2020-06-30,3100.2900390625,30.43,1.5292349435755526
2020-07-01,3115.860107421875,28.62,0.50095639758716
2020-07-02,3130.010009765625,27.68,0.4530970476816165
2020-07-06,3179.719970703125,27.94,1.5756930832163007
2020-07-07,3145.320068359375,29.43,-1.0877477869643215
2020-07-08,3169.93994140625,28.08,0.7796986263430838
2020-07-09,3152.050048828125,29.26,-0.5659591476195658
2020-07-10,3185.0400390625,27.29,1.0411809774444336
2020-07-13,3155.219970703125,32.19,-0.9406645216058607
2020-07-14,3197.52001953125,29.52,1.3317300582903258
2020-07-15,3226.56005859375,27.76,0.9041056936354153
2020-07-16,3215.570068359375,28.0,-0.3411915214114103
2020-07-17,3224.72998046875,25.68,0.2844562587583255
2020-07-20,3251.840087890625,24.46,0.8371797255140478
2020-07-21,3257.300048828125,24.84,0.16776293345603932
2020-07-22,3276.02001953125,24.32,0.573063059447243
2020-07-23,3235.659912109375,26.08,-1.2396378412246278
2020-07-24,3215.6298828125,25.84,-0.6209640024275487
2020-07-27,3239.409912109375,24.74,0.7367928821482295
2020-07-28,3218.43994140625,25.44,-0.6494435418646916
2020-07-29,3258.43994140625,24.1,1.235178335174325
2020-07-30,3246.219970703125,24.76,-0.3757301763455345
2020-07-31,3271.1201171875,24.46,0.7641236242175609
2020-08-03,3294.610107421875,24.28,0.7155362664359899
2020-08-04,3306.510009765625,23.76,0.3605423026133536
2020-08-05,3327.77001953125,22.99,0.6409160435516981
2020-08-06,3349.159912109375,22.65,0.6407126020665288
2020-08-07,3351.280029296875,22.21,0.06328292699571136
2020-08-10,3360.469970703125,22.13,0.27384652733921655
2020-08-11,3333.68994140625,24.03,-0.8001055401377855
2020-08-12,3380.35009765625,22.28,1.3899502293613253
2020-08-13,3373.429931640625,22.13,-0.20492726761567326
2020-08-14,3372.85009765625,22.05,-0.017189739627809786
2020-08-17,3381.989990234375,21.35,0.2706177507423746
2020-08-18,3389.780029296875,21.51,0.2300740419816094
2020-08-19,3374.85009765625,22.54,-0.4414123345181764
2020-08-20,3385.510009765625,22.72,0.3153654768345504
2020-08-21,3397.159912109375,22.54,0.34351999829738133
2020-08-24,3431.280029296875,22.37,0.9993615364901842
2020-08-25,3443.6201171875,22.03,0.3589899745540137
2020-08-26,3478.72998046875,23.27,1.0144001344842835
2020-08-27,3484.550048828125,24.47,0.16716460318093596
2020-08-28,3508.010009765625,22.96,0.6710002849569463
2020-08-31,3500.31005859375,26.41,-0.21973751755091087
2020-09-01,3526.64990234375,26.12,0.7496831420706229
2020-09-02,3580.840087890625,26.57,1.5249050143870235
2020-09-03,3455.06005859375,33.6,-3.5757594142186377
2020-09-04,3426.9599609375,30.75,-0.8166280754274169
2020-09-08,3331.840087890625,31.46,-2.8148829086466876
2020-09-09,3398.9599609375,28.81,1.9944760662180983
2020-09-10,3339.18994140625,29.71,-1.7741245925396498
2020-09-11,3340.969970703125,26.87,0.0532930158087197
2020-09-14,3383.5400390625,25.85,1.26613350250242
2020-09-15,3401.199951171875,25.59,0.5205785930499474
2020-09-16,3385.489990234375,26.04,-0.46296468921518397
2020-09-17,3357.010009765625,26.46,-0.8447949528552101
2020-09-18,3319.469970703125,25.83,-1.1245576947828795
2020-09-21,3281.06005859375,27.78,-1.1638564027299125
2020-09-22,3315.570068359375,26.86,1.0463016398377434
2020-09-23,3236.919921875,28.58,-2.40073389143749
2020-09-24,3246.590087890625,28.51,0.2983005554629159
2020-09-25,3298.4599609375,26.38,1.585043922418805
2020-09-28,3351.60009765625,26.19,1.5982191853854744
2020-09-29,3335.469970703125,26.27,-0.4824282704444016
2020-09-30,3363.0,26.37,0.8219842568379931
2020-10-01,3380.800048828125,26.7,0.5278949564294422
2020-10-02,3348.419921875,27.63,-0.962381286637104
2020-10-05,3408.60009765625,27.96,1.7813109002901228
2020-10-06,3360.969970703125,29.48,-1.4072064387523397
2020-10-07,3419.43994140625,28.06,1.7247163770241158
2020-10-08,3446.830078125,26.36,0.797821289486933
2020-10-09,3477.139892578125,25.0,0.8755095180752903
2020-10-12,3534.219970703125,25.07,1.6282530158324704
2020-10-13,3511.929931640625,26.07,-0.6326891629163001
2020-10-14,3488.669921875,26.4,-0.6645172084059681
2020-10-15,3483.340087890625,26.97,-0.15289235142130764
2020-10-16,3483.81005859375,27.41,0.013491045663016621
2020-10-19,3426.919921875,29.18,-1.646466351494169
2020-10-20,3443.1201171875,29.35,0.4716195320000338
2020-10-21,3435.56005859375,28.65,-0.2198114011569885
2020-10-22,3453.489990234375,28.11,0.5205354003491536
2020-10-23,3465.389892578125,27.55,0.3439838320389299
2020-10-26,3400.969970703125,32.46,-1.8764472985321135
2020-10-27,3390.679931640625,33.35,-0.3030205350446735
2020-10-28,3271.030029296875,40.28,-3.5925542108577346
2020-10-29,3310.110107421875,37.59,1.1876524939998134
2020-10-30,3269.9599609375,38.02,-1.22037134452615
2020-11-02,3310.239990234375,37.13,1.2242950890591686
2020-11-03,3369.159912109375,35.55,1.7642737684077758
2020-11-04,3443.43994140625,29.57,2.180752565509181
2020-11-05,3510.449951171875,27.58,1.9273265776702075
2020-11-06,3509.43994140625,24.86,-0.02877565853740549
2020-11-09,3550.5,25.75,1.1631974746343587
2020-11-10,3545.530029296875,24.8,-0.14007752208673452
2020-11-11,3572.659912109375,23.45,0.7622728362992603
2020-11-12,3537.010009765625,25.35,-1.0028651547070666
2020-11-13,3585.14990234375,23.1,1.3518546706293932
2020-11-16,3626.909912109375,22.45,1.1580734922832292
2020-11-17,3609.530029296875,22.71,-0.48034437846471434
2020-11-18,3567.7900390625,23.84,-1.1631210647481183
2020-11-19,3581.8701171875,23.11,0.3938675690733362
2020-11-20,3557.5400390625,23.7,-0.6815737372919628
2020-11-23,3577.590087890625,22.66,0.5620108181849659
2020-11-24,3635.409912109375,21.64,1.6032458814033035
2020-11-25,3629.64990234375,21.25,-0.15856747555105244
2020-11-27,3638.35009765625,20.84,0.23941110259020348
2020-11-30,3621.6298828125,20.57,-0.4606140636973066
2020-12-01,3662.449951171875,20.77,1.1208140661594257
2020-12-02,3669.010009765625,21.17,0.1789564528603904
2020-12-03,3666.719970703125,21.28,-0.062435208029398837
2020-12-04,3699.1201171875,20.79,0.8797463715186638
2020-12-07,3691.9599609375,21.3,-0.1937513438964089
2020-12-08,3702.25,20.68,0.27832711701716306
2020-12-09,3672.820068359375,22.27,-0.7980964948473002
2020-12-10,3668.10009765625,22.52,-0.12859345277718148
2020-12-11,3663.4599609375,23.31,-0.12657980842316618
2020-12-14,3647.489990234375,24.72,-0.43687882451468596
2020-12-15,3694.6201171875,22.89,1.2838482022218045
2020-12-16,3701.169921875,22.5,0.17712256203239463
2020-12-17,3722.47998046875,21.93,0.5741142808982858
2020-12-18,3709.409912109375,21.57,-0.3517296952148641
2020-12-21,3694.919921875,25.16,-0.39139284869094126
2020-12-22,3687.260009765625,24.23,-0.20752446917704503
2020-12-23,3690.010009765625,23.31,0.0745533271818033
2020-12-24,3703.06005859375,21.53,0.35303499794867577
2020-12-28,3735.360107421875,21.7,0.868470753841244
2020-12-29,3727.0400390625,23.08,-0.2229864827279826
2020-12-30,3732.0400390625,22.77,0.134064809508061
2020-12-31,3756.070068359375,22.75,0.6418204711703623
2021-01-04,3700.64990234375,26.97,-1.4864762712026192
2021-01-05,3726.860107421875,25.34,0.705763138336124
2021-01-06,3748.139892578125,25.07,0.5693603382475487
2021-01-07,3803.7900390625,22.37,1.47382601077517
2021-01-08,3824.679931640625,21.56,0.5476837393516121
2021-01-11,3799.610107421875,24.08,-0.6576327616620858
2021-01-12,3801.18994140625,23.33,0.04157020305690651
2021-01-13,3809.840087890625,22.21,0.22730563867252584
2021-01-14,3795.5400390625,23.25,-0.376051306874281
2021-01-15,3768.25,24.34,-0.7216000798278444
2021-01-19,3798.909912109375,23.24,0.8103457635762368
2021-01-20,3851.85009765625,21.58,1.3839417376511065
2021-01-21,3853.070068359375,21.32,0.03166731613131191
2021-01-22,3841.469970703125,21.91,-0.30151526629378367
2021-01-25,3855.360107421875,23.19,0.3609317513017629
2021-01-26,3849.6201171875,23.02,-0.1489943161153917
2021-01-27,3750.77001953125,37.21,-2.6013315126100167
2021-01-28,3787.3798828125,30.21,0.9713298778759594
2021-01-29,3714.239990234375,33.09,-1.9500377654791734
2021-02-01,3773.860107421875,30.24,1.5924300234678057
2021-02-02,3826.31005859375,25.56,1.3802528814311543
2021-02-03,3830.169921875,22.91,0.10082606153449802
2021-02-04,3871.739990234375,21.77,1.0794847643921912
2021-02-05,3886.830078125,20.87,0.38899196077633036
2021-02-08,3915.590087890625,21.24,0.7372107476289358
2021-02-09,3911.22998046875,21.63,-0.1114145421722057
2021-02-10,3909.8798828125,21.99,-0.034524452239104164
2021-02-11,3916.3798828125,21.25,0.1661074814588659
2021-02-12,3934.830078125,19.97,0.46999709261612566
2021-02-16,3932.590087890625,21.46,-0.05694345154143576
2021-02-17,3931.330078125,21.5,-0.03204533489178374
2021-02-18,3913.969970703125,22.49,-0.4425614227242747
2021-02-19,3906.7099609375,22.05,-0.18566190956654793
2021-02-22,3876.5,23.45,-0.7762892893710571
2021-02-23,3881.3701171875,23.11,0.125552961152664
2021-02-24,3925.429931640625,21.34,1.1287667670986323
2021-02-25,3829.340087890625,28.89,-2.4783394424172656
2021-02-26,3811.14990234375,27.95,-0.47615322937986093
2021-03-01,3901.820068359375,23.35,2.3512173225693545
2021-03-02,3870.2900390625,24.1,-0.8113678739508856
2021-03-03,3819.719970703125,26.67,-1.3152335894801581
2021-03-04,3768.469970703125,28.57,-1.3508038064390604
2021-03-05,3841.93994140625,24.66,1.9308356338710198
2021-03-08,3821.35009765625,25.47,-0.537364322402567
2021-03-09,3875.43994140625,24.03,1.4055400743931301
2021-03-10,3898.81005859375,22.56,0.6012203770987767
2021-03-11,3939.340087890625,21.91,1.0341825500656654
2021-03-12,3943.340087890625,20.69,0.10148833275316349
2021-03-15,3968.93994140625,20.03,0.6470939539413578
2021-03-16,3962.7099609375,19.79,-0.15709169785971255
2021-03-17,3974.1201171875,19.23,0.2875244650159203
2021-03-18,3915.4599609375,21.58,-1.4870560065947558
2021-03-19,3913.10009765625,20.95,-0.06028856737536614
2021-03-22,3940.590087890625,18.88,0.7000556898342225
2021-03-23,3910.52001953125,20.3,-0.7660118119334314
